x, y
0.818070, 0.397220
0.818067, 0.273149
0.818067, 0.273149
0.797073, 0.818068
0.348845, 0.818066
0.658708, 0.818065
0.336431, 0.818059
0.246085, 0.181944
0.246085, 0.181944
0.625187, 0.181942
0.181943, 0.607803
0.618435, 0.818055
0.767170, 0.181945
0.498730, 0.818051
0.378097, 0.818049
0.181950, 0.564677
0.818046, 0.678248
0.347431, 0.181955
0.716554, 0.181962
0.818032, 0.451381
0.181967, 0.804786
0.443134, 0.181977
0.443134, 0.181977
0.181975, 0.610105
0.613734, 0.818020
0.362830, 0.181980
0.674378, 0.818019
0.181983, 0.663004
0.181983, 0.663004
0.297608, 0.818017
0.719981, 0.818015
0.554977, 0.818010
0.818007, 0.599325
0.722367, 0.181991
0.818006, 0.275225
0.182003, 0.441405
0.182003, 0.441405
0.775401, 0.182003
0.406632, 0.817995
0.817994, 0.726881
0.795970, 0.817991
0.817988, 0.342635
0.182015, 0.268703
0.182015, 0.268703
0.391729, 0.817985
0.391729, 0.817985
0.285055, 0.817983
0.182023, 0.289402
0.182023, 0.289402
0.817975, 0.561842
0.182027, 0.229122
0.730710, 0.182027
0.295244, 0.182028
0.515080, 0.817969
0.652586, 0.817967
0.510905, 0.182037
0.182038, 0.287871
0.182038, 0.287871
0.659002, 0.817956
0.589635, 0.817956
0.645508, 0.182048
0.352400, 0.817954
0.817953, 0.292468
0.817954, 0.449997
0.760702, 0.182051
0.721832, 0.182053
0.517981, 0.817948
0.817945, 0.337343
0.817941, 0.336951
0.344998, 0.182061
0.682948, 0.817935
0.182065, 0.804826
0.182072, 0.688998
0.182077, 0.778353
0.182078, 0.556643
0.182078, 0.556643
0.182076, 0.235081
0.674414, 0.182084
0.817906, 0.305055
0.817903, 0.614045
0.182096, 0.402412
0.192453, 0.817902
0.800590, 0.182100
0.817897, 0.236202
0.817894, 0.348754
0.182666, 0.182105
0.817890, 0.608869
0.320607, 0.817890
0.817891, 0.557682
0.422633, 0.817890
0.552391, 0.817886
0.319189, 0.182122
0.817874, 0.725885
0.334976, 0.182123
0.817872, 0.389351
0.817872, 0.389351
0.723825, 0.182129
0.817870, 0.293025
0.678996, 0.817866
0.246791, 0.817866
0.544392, 0.182135
0.182137, 0.716594
0.254921, 0.817865
0.817861, 0.250943
0.817852, 0.348764
0.673407, 0.182147
0.631151, 0.182148
0.664274, 0.817852
0.182155, 0.288247
0.726773, 0.182155
0.712413, 0.817847
0.817845, 0.270545
0.252592, 0.182155
0.287998, 0.817842
0.182161, 0.598969
0.182161, 0.598969
0.262132, 0.817838
0.817837, 0.429718
0.233405, 0.817832
0.630907, 0.817825
0.672732, 0.182174
0.182178, 0.232969
0.817820, 0.441401
0.817818, 0.721070
0.452131, 0.182181
0.447226, 0.182180
0.817818, 0.340742
0.817817, 0.309166
0.549756, 0.182182
0.362002, 0.182188
0.182186, 0.269903
0.389647, 0.182190
0.533827, 0.182193
0.817807, 0.504009
0.352069, 0.817805
0.251899, 0.817804
0.182196, 0.780282
0.318648, 0.182201
0.817798, 0.514153
0.817798, 0.514153
0.421661, 0.817798
0.199145, 0.817793
0.199145, 0.817793
0.817792, 0.593781
0.237955, 0.817793
0.306448, 0.817790
0.306448, 0.817790
0.750111, 0.182210
0.740341, 0.182213
0.345010, 0.817789
0.324843, 0.182212
0.182216, 0.729971
0.602021, 0.817779
0.192348, 0.817780
0.192348, 0.817780
0.817776, 0.315792
0.817776, 0.315792
0.777915, 0.182223
0.729399, 0.182226
0.613321, 0.817772
0.613321, 0.817772
0.322516, 0.817774
0.540039, 0.182227
0.182234, 0.551306
0.182236, 0.666045
0.817762, 0.624495
0.817762, 0.534452
0.743608, 0.182243
0.182243, 0.730178
0.182249, 0.686592
0.482936, 0.817750
0.817748, 0.714093
0.712365, 0.182251
0.289286, 0.182254
0.817744, 0.275620
0.477539, 0.817743
0.561142, 0.817732
0.521107, 0.817729
0.245504, 0.182270
0.182272, 0.416802
0.817728, 0.477592
0.817726, 0.610253
0.817725, 0.357604
0.817725, 0.357604
0.804005, 0.817718
0.182286, 0.196446
0.817717, 0.407512
0.752274, 0.817715
0.752274, 0.817715
0.607907, 0.182288
0.224498, 0.817703
0.817701, 0.704241
0.817701, 0.538366
0.182300, 0.627346
0.182300, 0.627346
0.302747, 0.182302
0.348275, 0.182306
0.334814, 0.817697
0.691072, 0.182311
0.481606, 0.817685
0.767598, 0.817684
0.301573, 0.817680
0.803979, 0.817678
0.182319, 0.277365
0.422509, 0.182319
0.182325, 0.346274
0.182327, 0.371507
0.817669, 0.452016
0.221384, 0.182338
0.221384, 0.182338
0.182339, 0.193043
0.256406, 0.182342
0.397993, 0.817658
0.397116, 0.817658
0.270695, 0.182346
0.736215, 0.182347
0.309880, 0.817655
0.309880, 0.817655
0.309880, 0.817655
0.604130, 0.817651
0.573796, 0.182350
0.817650, 0.210901
0.265330, 0.817652
0.182351, 0.646568
0.712045, 0.182353
0.260617, 0.817645
0.817645, 0.464722
0.817642, 0.504451
0.817637, 0.787382
0.712413, 0.182366
0.712413, 0.182366
0.182368, 0.680410
0.608741, 0.182370
0.817628, 0.733186
0.182379, 0.230640
0.717810, 0.182378
0.407375, 0.182377
0.182390, 0.585239
0.182400, 0.211294
0.182400, 0.211294
0.722622, 0.817602
0.775056, 0.182399
0.775056, 0.182399
0.817597, 0.186032
0.182407, 0.744005
0.817595, 0.332798
0.182408, 0.635317
0.817589, 0.792233
0.273707, 0.817586
0.293377, 0.182414
0.259059, 0.817584
0.817586, 0.547300
0.401524, 0.817581
0.817582, 0.670473
0.817584, 0.390080
0.817580, 0.618768
0.353313, 0.817572
0.353313, 0.817572
0.279129, 0.182428
0.279129, 0.182428
0.182433, 0.296473
0.182433, 0.296473
0.817570, 0.662633
0.335844, 0.817566
0.335844, 0.817566
0.817564, 0.359426
0.817565, 0.512716
0.182437, 0.295630
0.565242, 0.817564
0.817562, 0.672359
0.805156, 0.182442
0.817549, 0.320550
0.566580, 0.182455
0.231580, 0.182460
0.816954, 0.182461
0.182467, 0.206103
0.194435, 0.182467
0.574654, 0.817531
0.182473, 0.724871
0.182473, 0.724871
0.792675, 0.182476
0.307144, 0.817514
0.438311, 0.817510
0.246892, 0.182492
0.756942, 0.182492
0.182496, 0.574403
0.817505, 0.400018
0.817505, 0.400018
0.817502, 0.225343
0.684504, 0.182501
0.817494, 0.781660
0.304434, 0.182506
0.182507, 0.490869
0.182508, 0.248103
0.278109, 0.182509
0.182508, 0.259941
0.320064, 0.817491
0.182514, 0.536281
0.708527, 0.182516
0.817482, 0.215741
0.667186, 0.817472
0.182530, 0.727239
0.590524, 0.182532
0.687950, 0.817467
0.182537, 0.231110
0.748558, 0.182537
0.182539, 0.313840
0.817461, 0.468700
0.182537, 0.585265
0.212154, 0.817462
0.182540, 0.195900
0.817458, 0.293913
0.817458, 0.293913
0.307925, 0.817458
0.182543, 0.624337
0.182557, 0.253100
0.433012, 0.182558
0.433012, 0.182558
0.406198, 0.817441
0.484931, 0.817443
0.287690, 0.182558
0.182562, 0.648638
0.275660, 0.182569
0.817427, 0.254629
0.284258, 0.182576
0.817422, 0.319331
0.817421, 0.346135
0.817421, 0.346135
0.182577, 0.235254
0.402307, 0.817421
0.342524, 0.182580
0.485453, 0.182583
0.392383, 0.817416
0.665568, 0.182588
0.692357, 0.817413
0.261861, 0.817410
0.182597, 0.206751
0.182600, 0.250548
0.798842, 0.817397
0.509562, 0.182604
0.226440, 0.182606
0.213456, 0.817392
0.287339, 0.817390
0.793085, 0.182615
0.182614, 0.710260
0.182621, 0.470866
0.658604, 0.182623
0.312174, 0.817378
0.817373, 0.199437
0.817373, 0.199437
0.182632, 0.198536
0.817370, 0.374812
0.311283, 0.182635
0.198485, 0.817363
0.797379, 0.182635
0.182638, 0.197843
0.182643, 0.745663
0.817353, 0.416062
0.182646, 0.702960
0.182648, 0.574332
0.303776, 0.817347
0.182654, 0.278154
0.182655, 0.252238
0.747641, 0.817345
0.397993, 0.817328
0.351471, 0.182674
0.182673, 0.666647
0.743973, 0.817323
0.744131, 0.817319
0.744131, 0.817319
0.182680, 0.600710
0.755517, 0.182680
0.357470, 0.817322
0.182682, 0.314087
0.802567, 0.182679
0.182682, 0.490893
0.182683, 0.586436
0.817315, 0.225539
0.817314, 0.266852
0.636913, 0.182690
0.286375, 0.817304
0.556020, 0.817303
0.412556, 0.817307
0.182696, 0.637417
0.817302, 0.319833
0.769037, 0.182703
0.249713, 0.182700
0.300997, 0.182706
0.182711, 0.298249
0.182726, 0.762053
0.817272, 0.460694
0.817272, 0.460694
0.735124, 0.182728
0.797650, 0.182736
0.182739, 0.692367
0.182746, 0.246853
0.765212, 0.182749
0.787735, 0.817249
0.817243, 0.360666
0.671267, 0.182758
0.231654, 0.817242
0.231654, 0.817242
0.235065, 0.817242
0.311616, 0.817237
0.182763, 0.263999
0.399055, 0.182767
0.817231, 0.543119
0.817231, 0.543119
0.182768, 0.375247
0.182776, 0.670551
0.182782, 0.669315
0.778273, 0.817216
0.817208, 0.486322
0.817208, 0.486322
0.328802, 0.182796
0.182798, 0.530593
0.817193, 0.413335
0.817193, 0.587861
0.182812, 0.441055
0.703020, 0.182811
0.182812, 0.605242
0.182815, 0.271953
0.817182, 0.263683
0.182817, 0.679523
0.817177, 0.265935
0.605207, 0.182821
0.656069, 0.817175
0.539900, 0.817171
0.297659, 0.817171
0.297659, 0.817171
0.644684, 0.182831
0.284278, 0.817167
0.817166, 0.252451
0.628265, 0.182842
0.682884, 0.817160
0.762594, 0.182839
0.734353, 0.182853
0.275724, 0.182854
0.815240, 0.182855
0.201261, 0.182859
0.796901, 0.817141
0.339450, 0.817137
0.240300, 0.817130
0.244374, 0.817125
0.182877, 0.362764
0.343987, 0.182882
0.182887, 0.776894
0.776300, 0.182891
0.264369, 0.817099
0.743823, 0.182902
0.475362, 0.817097
0.182905, 0.410793
0.817096, 0.415195
0.817089, 0.333066
0.817085, 0.409181
0.721715, 0.182915
0.314960, 0.817088
0.817082, 0.619482
0.271022, 0.817080
0.625533, 0.817078
0.341858, 0.182924
0.817075, 0.553721
0.817073, 0.191790
0.817070, 0.200010
0.817068, 0.254747
0.817068, 0.254747
0.182936, 0.451607
0.771253, 0.182940
0.635192, 0.817058
0.182947, 0.739034
0.817052, 0.411319
0.817052, 0.411319
0.182949, 0.308092
0.182954, 0.272048
0.547777, 0.817046
0.182963, 0.791359
0.817036, 0.507566
0.753963, 0.817030
0.785108, 0.817033
0.182971, 0.276775
0.270500, 0.817027
0.817025, 0.733818
0.817023, 0.783999
0.234092, 0.817021
0.182978, 0.564575
0.459027, 0.182984
0.817013, 0.496683
0.182987, 0.760762
0.340863, 0.182988
0.182987, 0.347260
0.182987, 0.347260
0.817010, 0.289465
0.817010, 0.289465
0.817011, 0.270085
0.684575, 0.817008
0.657694, 0.182992
0.228540, 0.182997
0.182996, 0.560376
0.188859, 0.182998
0.221709, 0.817000
0.790926, 0.183003
0.183005, 0.810938
0.183005, 0.810938
0.317099, 0.816992
0.378510, 0.183021
0.341673, 0.183022
0.816973, 0.238643
0.816973, 0.238643
0.183028, 0.716123
0.246416, 0.183031
0.412331, 0.183029
0.235395, 0.183031
0.235395, 0.183031
0.196975, 0.816967
0.816965, 0.703216
0.816962, 0.726514
0.816964, 0.280275
0.649289, 0.816961
0.436076, 0.183043
0.183044, 0.675990
0.768147, 0.183045
0.423441, 0.816953
0.816955, 0.342454
0.183055, 0.753311
0.816947, 0.790101
0.183055, 0.357134
0.183059, 0.346427
0.443604, 0.816939
0.816932, 0.442880
0.183071, 0.814908
0.816927, 0.187131
0.652448, 0.816929
0.547044, 0.183076
0.331168, 0.816922
0.331168, 0.816922
0.183078, 0.243789
0.183078, 0.243789
0.183080, 0.674591
0.183080, 0.582289
0.183080, 0.582289
0.816911, 0.644568
0.550113, 0.183088
0.193262, 0.816905
0.438859, 0.183107
0.183107, 0.460638
0.324364, 0.183111
0.331543, 0.183112
0.183116, 0.210864
0.183116, 0.210864
0.816883, 0.798049
0.816882, 0.310591
0.183123, 0.191626
0.183123, 0.191626
0.658443, 0.816875
0.183130, 0.296605
0.578715, 0.183132
0.680876, 0.816868
0.279037, 0.183135
0.183136, 0.259092
0.816862, 0.395994
0.816860, 0.297898
0.379556, 0.816858
0.195384, 0.816853
0.195384, 0.816853
0.183148, 0.581755
0.816851, 0.343885
0.338801, 0.183152
0.816848, 0.539307
0.183155, 0.201770
0.367016, 0.816845
0.816844, 0.483378
0.816845, 0.682949
0.816843, 0.811609
0.676511, 0.816837
0.183164, 0.814387
0.665242, 0.816833
0.183170, 0.466809
0.183168, 0.505116
0.255083, 0.816829
0.311057, 0.816824
0.816823, 0.323308
0.554195, 0.183181
0.398318, 0.816817
0.816817, 0.471835
0.816814, 0.206176
0.692852, 0.183184
0.816813, 0.234288
0.256378, 0.816810
0.786901, 0.183190
0.816808, 0.188285
0.183196, 0.261073
0.183195, 0.260140
0.183195, 0.260140
0.816804, 0.784692
0.816803, 0.317182
0.816792, 0.263225
0.816790, 0.383738
0.816787, 0.268353
0.183210, 0.304985
0.183210, 0.304985
0.816784, 0.805582
0.183220, 0.796182
0.816784, 0.247534
0.183221, 0.413268
0.816778, 0.411115
0.816777, 0.730390
0.271664, 0.183225
0.816775, 0.267435
0.585035, 0.183228
0.183232, 0.311305
0.404075, 0.183235
0.183235, 0.584969
0.816759, 0.726181
0.782913, 0.816761
0.183242, 0.494132
0.183244, 0.668641
0.816754, 0.389069
0.305910, 0.183246
0.816755, 0.231876
0.785323, 0.816751
0.816744, 0.536582
0.183258, 0.731028
0.640276, 0.183264
0.816733, 0.246319
0.183267, 0.651989
0.247046, 0.183267
0.183267, 0.537582
0.732968, 0.183269
0.183271, 0.453588
0.408079, 0.816728
0.816728, 0.630006
0.816728, 0.630006
0.816725, 0.646879
0.816720, 0.380982
0.343116, 0.183283
0.816714, 0.561495
0.183289, 0.663720
0.183289, 0.663720
0.816713, 0.257335
0.183291, 0.791053
0.183293, 0.236877
0.183300, 0.791836
0.183302, 0.555479
0.816694, 0.717177
0.816691, 0.385687
0.183308, 0.782931
0.806551, 0.816688
0.418115, 0.183311
0.710690, 0.183313
0.272634, 0.183310
0.272634, 0.183310
0.816685, 0.193289
0.816681, 0.468624
0.816681, 0.468624
0.816677, 0.473295
0.816676, 0.333640
0.778022, 0.183324
0.778022, 0.183324
0.778022, 0.183324
0.660276, 0.816673
0.183330, 0.298531
0.816670, 0.455462
0.776453, 0.183337
0.183346, 0.808776
0.570178, 0.183343
0.779418, 0.183345
0.278017, 0.183347
0.228459, 0.816642
0.228459, 0.816642
0.816642, 0.556853
0.816641, 0.383733
0.816639, 0.609424
0.183362, 0.381517
0.755719, 0.816638
0.816634, 0.591219
0.816634, 0.591219
0.775128, 0.816636
0.341558, 0.816631
0.341558, 0.816631
0.816630, 0.362779
0.451274, 0.183376
0.816625, 0.799427
0.548202, 0.183377
0.323748, 0.183378
0.190399, 0.816624
0.266691, 0.816620
0.639665, 0.183387
0.401683, 0.816610
0.183388, 0.260117
0.428182, 0.183391
0.439785, 0.183393
0.577384, 0.183393
0.768822, 0.183398
0.339843, 0.183399
0.778739, 0.816596
0.778739, 0.816596
0.249801, 0.183403
0.565871, 0.816594
0.652627, 0.183403
0.811343, 0.816593
0.816592, 0.340963
0.816594, 0.497181
0.353015, 0.183411
0.737573, 0.183414
0.816579, 0.260824
0.183423, 0.347747
0.460049, 0.816571
0.460049, 0.816571
0.816568, 0.475753
0.816568, 0.475753
0.631566, 0.183433
0.319622, 0.183441
0.183442, 0.467750
0.816555, 0.725107
0.816554, 0.457296
0.243233, 0.816551
0.183447, 0.210202
0.698804, 0.183455
0.816546, 0.191988
0.646908, 0.816543
0.816542, 0.647809
0.183460, 0.474842
0.759029, 0.816533
0.385275, 0.816534
0.257571, 0.816534
0.416630, 0.816527
0.300087, 0.816528
0.300087, 0.816528
0.816523, 0.566079
0.183478, 0.236310
0.816522, 0.309464
0.816520, 0.496423
0.312449, 0.816519
0.816516, 0.457153
0.282526, 0.183483
0.336993, 0.816513
0.510833, 0.183491
0.183488, 0.767747
0.771613, 0.816508
0.196810, 0.183492
0.816503, 0.636586
0.816503, 0.652040
0.816503, 0.607804
0.485385, 0.816502
0.816500, 0.229423
0.816499, 0.196654
0.540961, 0.816497
0.766754, 0.816497
0.816494, 0.382008
0.816491, 0.663518
0.816489, 0.656656
0.816489, 0.656656
0.732405, 0.183511
0.653616, 0.183518
0.229690, 0.183517
0.816480, 0.558907
0.183524, 0.793635
0.768240, 0.816476
0.502675, 0.816476
0.816471, 0.274738
0.816471, 0.274738
0.183533, 0.640941
0.703650, 0.183539
0.183538, 0.727748
0.816452, 0.420962
0.209786, 0.183546
0.209786, 0.183546
0.209786, 0.183546
0.723288, 0.183551
0.183549, 0.185119
0.183553, 0.608456
0.254373, 0.816445
0.183558, 0.628106
0.183564, 0.805646
0.183568, 0.612793
0.183568, 0.612793
0.183568, 0.612793
0.183569, 0.704665
0.644702, 0.816430
0.183573, 0.446791
0.586910, 0.183575
0.816426, 0.392582
0.816426, 0.392582
0.426722, 0.183580
0.183576, 0.672465
0.183576, 0.672465
0.183581, 0.270447
0.183582, 0.271989
0.816417, 0.815070
0.706998, 0.183587
0.486283, 0.183593
0.702643, 0.183592
0.816402, 0.353959
0.816400, 0.328819
0.816400, 0.474967
0.816399, 0.409914
0.816397, 0.392865
0.816397, 0.392865
0.413189, 0.183606
0.816393, 0.331129
0.651076, 0.816391
0.719927, 0.183606
0.183610, 0.338728
0.283675, 0.816389
0.183613, 0.563672
0.261739, 0.816387
0.766870, 0.183613
0.429365, 0.183617
0.334801, 0.816385
0.816382, 0.236568
0.331240, 0.816380
0.816380, 0.361058
0.233566, 0.183625
0.183625, 0.395910
0.816376, 0.310219
0.361418, 0.816367
0.361418, 0.816367
0.703598, 0.183633
0.183636, 0.493802
0.645052, 0.183634
0.314423, 0.183637
0.816362, 0.450893
0.816361, 0.773788
0.682575, 0.816364
0.183640, 0.383956
0.183640, 0.383956
0.318087, 0.816357
0.318087, 0.816357
0.706965, 0.183650
0.794597, 0.816350
0.346885, 0.183653
0.510015, 0.816349
0.458757, 0.183658
0.223761, 0.183660
0.725747, 0.816341
0.253334, 0.183661
0.697077, 0.183660
0.183668, 0.198046
0.280088, 0.183667
0.627239, 0.816332
0.253853, 0.816324
0.622232, 0.183676
0.816323, 0.635303
0.772347, 0.183678
0.608127, 0.816319
0.816318, 0.641845
0.341126, 0.183684
0.183684, 0.685736
0.183684, 0.484798
0.319958, 0.183686
0.183691, 0.460255
0.183691, 0.460255
0.816307, 0.300361
0.816305, 0.472571
0.816303, 0.790191
0.183699, 0.321981
0.183699, 0.321981
0.816300, 0.233986
0.816300, 0.233986
0.183699, 0.595339
0.698429, 0.816298
0.183708, 0.433678
0.728527, 0.183710
0.816289, 0.427313
0.430845, 0.183714
0.383530, 0.816286
0.383530, 0.816286
0.344220, 0.816285
0.816284, 0.380965
0.748461, 0.816283
0.284325, 0.816282
0.463481, 0.816273
0.816272, 0.336659
0.183732, 0.268872
0.816271, 0.729948
0.783404, 0.183733
0.816266, 0.476735
0.582444, 0.183733
0.288238, 0.183744
0.265183, 0.816257
0.282837, 0.816254
0.183745, 0.792491
0.772989, 0.183748
0.183750, 0.653369
0.816247, 0.738049
0.387790, 0.816245
0.584069, 0.183758
0.183757, 0.737925
0.816241, 0.273930
0.658104, 0.183760
0.621390, 0.183761
0.237933, 0.816240
0.672627, 0.183761
0.460797, 0.816235
0.816222, 0.778994
0.610929, 0.183778
0.360056, 0.183775
0.253769, 0.816219
0.183787, 0.420183
0.183790, 0.594326
0.743415, 0.816208
0.183794, 0.545741
0.183796, 0.666638
0.816202, 0.473081
0.677102, 0.183800
0.183805, 0.483593
0.769377, 0.816195
0.816193, 0.231243
0.816194, 0.437570
0.183811, 0.604067
0.183811, 0.604067
0.816182, 0.568941
0.816179, 0.224271
0.734625, 0.183822
0.394807, 0.183825
0.183830, 0.721764
0.183832, 0.811336
0.306544, 0.183841
0.816158, 0.465795
0.183844, 0.631556
0.775940, 0.183845
0.183845, 0.207102
0.183847, 0.653134
0.259085, 0.816150
0.183851, 0.326648
0.816148, 0.256277
0.696387, 0.816146
0.816143, 0.704027
0.320806, 0.183858
0.816141, 0.548375
0.512154, 0.816143
0.512154, 0.816143
0.453403, 0.183860
0.678416, 0.183862
0.678416, 0.183862
0.183863, 0.220772
0.183864, 0.185838
0.816134, 0.334044
0.183866, 0.695704
0.452005, 0.183866
0.704898, 0.816135
0.704898, 0.816135
0.183870, 0.668113
0.796910, 0.183872
0.816119, 0.321490
0.816119, 0.321490
0.576650, 0.816120
0.355065, 0.183885
0.715399, 0.816113
0.183886, 0.572675
0.183886, 0.572675
0.183887, 0.640213
0.210312, 0.183890
0.816107, 0.801002
0.792998, 0.183895
0.255048, 0.183895
0.183903, 0.247799
0.222884, 0.816093
0.190729, 0.816090
0.816092, 0.299864
0.183914, 0.602158
0.756217, 0.183917
0.183918, 0.540988
0.816081, 0.298368
0.183918, 0.732851
0.183920, 0.504505
0.183919, 0.285050
0.183919, 0.285050
0.183923, 0.608506
0.816075, 0.401074
0.816074, 0.508394
0.780698, 0.816073
0.276833, 0.816067
0.276833, 0.816067
0.816066, 0.400577
0.274034, 0.816062
0.352653, 0.816062
0.816057, 0.333448
0.816057, 0.622801
0.816051, 0.523930
0.183946, 0.292330
0.816050, 0.485779
0.426303, 0.816045
0.321662, 0.816043
0.183955, 0.720252
0.262568, 0.183954
0.816045, 0.327762
0.183963, 0.701264
0.184720, 0.816037
0.183967, 0.558347
0.183969, 0.663458
0.816031, 0.220290
0.420106, 0.183977
0.609873, 0.816019
0.183987, 0.468521
0.657939, 0.816010
0.183993, 0.686037
0.625685, 0.183995
0.720396, 0.184002
0.184006, 0.569290
0.815992, 0.529113
0.573779, 0.815990
0.815992, 0.369522
0.314115, 0.815990
0.314115, 0.815990
0.815991, 0.812811
0.815987, 0.723683
0.815986, 0.606220
0.767732, 0.815985
0.697539, 0.815986
0.184017, 0.632841
0.184019, 0.813894
0.184016, 0.457448
0.184019, 0.281979
0.184019, 0.539819
0.184019, 0.539819
0.665386, 0.815978
0.259619, 0.815977
0.184026, 0.188558
0.815973, 0.323805
0.453892, 0.815972
0.735981, 0.184034
0.237514, 0.815965
0.815961, 0.670610
0.263491, 0.815960
0.184042, 0.738428
0.815955, 0.328477
0.815957, 0.672464
0.750660, 0.815951
0.184053, 0.258421
0.184052, 0.579694
0.184055, 0.513306
0.815947, 0.802429
0.815943, 0.686498
0.815941, 0.186851
0.184061, 0.556188
0.184058, 0.624988
0.184058, 0.624988
0.724099, 0.815936
0.815937, 0.619873
0.184066, 0.767060
0.815929, 0.366310
0.268534, 0.184071
0.815925, 0.491487
0.815635, 0.184075
0.815635, 0.184075
0.184078, 0.533540
0.184078, 0.533540
0.746875, 0.184082
0.815916, 0.313426
0.815918, 0.544778
0.815913, 0.720366
0.755672, 0.815910
0.184087, 0.304968
0.815908, 0.700952
0.184095, 0.356244
0.784628, 0.815903
0.815896, 0.484719
0.815892, 0.223159
0.588543, 0.815891
0.815890, 0.241873
0.223523, 0.815888
0.682947, 0.815889
0.815889, 0.352738
0.815887, 0.200173
0.668096, 0.184115
0.200867, 0.815884
0.411073, 0.815884
0.743514, 0.184119
0.728546, 0.184119
0.214608, 0.815877
0.184126, 0.372389
0.815873, 0.732357
0.815864, 0.293579
0.815858, 0.286864
0.768281, 0.815858
0.774012, 0.184146
0.815854, 0.242934
0.815854, 0.242934
0.447074, 0.815854
0.360546, 0.184148
0.184148, 0.227047
0.815848, 0.200594
0.351501, 0.184153
0.184155, 0.459300
0.275026, 0.184158
0.308451, 0.815838
0.274775, 0.815841
0.375808, 0.184164
0.815833, 0.279069
0.815833, 0.279069
0.184169, 0.486957
0.184169, 0.486957
0.815827, 0.289508
0.815827, 0.289508
0.815827, 0.247874
0.217901, 0.184177
0.332142, 0.815821
0.306847, 0.184181
0.241611, 0.184183
0.598263, 0.184184
0.184185, 0.791480
0.667224, 0.184186
0.667224, 0.184186
0.184189, 0.582045
0.347202, 0.815811
0.347202, 0.815811
0.696325, 0.184195
0.295803, 0.184195
0.295803, 0.184195
0.736508, 0.815804
0.815800, 0.326783
0.184203, 0.586618
0.184207, 0.607999
0.184209, 0.671547
0.184209, 0.671547
0.815791, 0.529708
0.772872, 0.184211
0.502403, 0.815788
0.260398, 0.815785
0.184222, 0.321855
0.742729, 0.815780
0.742729, 0.815780
0.815779, 0.292736
0.677411, 0.815778
0.184227, 0.587214
0.184230, 0.638620
0.184228, 0.250421
0.378346, 0.815765
0.815766, 0.367226
0.184236, 0.719428
0.679029, 0.184237
0.641705, 0.184241
0.641705, 0.184241
0.661150, 0.815756
0.184244, 0.774337
0.532655, 0.184248
0.815747, 0.788527
0.540018, 0.184251
0.790291, 0.184254
0.430858, 0.184256
0.584013, 0.815742
0.815741, 0.548411
0.815740, 0.493555
0.686223, 0.184261
0.412691, 0.815742
0.815736, 0.555757
0.184266, 0.296571
0.184268, 0.566384
0.184268, 0.566384
0.184268, 0.566384
0.815731, 0.436173
0.422959, 0.815730
0.696463, 0.184272
0.815728, 0.301716
0.815727, 0.741028
0.709049, 0.815720
0.711582, 0.184282
0.184279, 0.600100
0.815714, 0.334509
0.558368, 0.184288
0.558368, 0.184288
0.815711, 0.294160
0.815713, 0.207324
0.448092, 0.184290
0.815711, 0.427124
0.713914, 0.184292
0.331253, 0.184294
0.567683, 0.184291
0.230879, 0.184295
0.230879, 0.184295
0.598306, 0.184301
0.587002, 0.184301
0.815696, 0.264403
0.815689, 0.646251
0.255648, 0.184312
0.184317, 0.226103
0.815683, 0.603188
0.815680, 0.368397
0.815674, 0.771798
0.738431, 0.184328
0.683147, 0.184327
0.184328, 0.239396
0.184329, 0.625596
0.815670, 0.591871
0.815670, 0.591871
0.815670, 0.647989
0.755464, 0.184332
0.815668, 0.455358
0.185960, 0.815662
0.184338, 0.463021
0.713774, 0.184342
0.184341, 0.529684
0.815655, 0.643875
0.815655, 0.643875
0.184344, 0.607917
0.184347, 0.303395
0.184347, 0.303395
0.815654, 0.774417
0.815654, 0.735497
0.222998, 0.815651
0.237334, 0.184347
0.184351, 0.429047
0.795361, 0.815648
0.795361, 0.815648
0.795361, 0.815648
0.815645, 0.615922
0.505790, 0.815642
0.301856, 0.184363
0.184366, 0.324895
0.503420, 0.815630
0.815627, 0.399006
0.184372, 0.228116
0.815627, 0.399006
0.415770, 0.815626
0.184374, 0.589975
0.681533, 0.815622
0.815622, 0.509986
0.329330, 0.184382
0.815619, 0.197100
0.320871, 0.815611
0.184387, 0.717467
0.325166, 0.815610
0.184395, 0.458760
0.670939, 0.184395
0.815604, 0.378979
0.217936, 0.815603
0.800156, 0.184396
0.765934, 0.184400
0.815597, 0.201500
0.575917, 0.815596
0.184406, 0.321444
0.184407, 0.653905
0.322375, 0.184406
0.599449, 0.815592
0.815592, 0.359700
0.815589, 0.570178
0.327117, 0.184415
0.783473, 0.815580
0.739515, 0.184423
0.429722, 0.184422
0.184426, 0.453590
0.516535, 0.184427
0.815571, 0.578687
0.623060, 0.815570
0.815568, 0.271575
0.815569, 0.644561
0.599341, 0.184433
0.184432, 0.362849
0.572227, 0.184432
0.815563, 0.213725
0.441057, 0.815558
0.184443, 0.546291
0.184441, 0.757676
0.200274, 0.815558
0.815556, 0.480141
0.809640, 0.184450
0.815549, 0.403136
0.505539, 0.184451
0.184451, 0.702354
0.769378, 0.184457
0.803498, 0.184458
0.312103, 0.815542
0.805209, 0.184458
0.805209, 0.184458
0.398888, 0.184462
0.583235, 0.184468
0.362003, 0.184470
0.318759, 0.815526
0.430305, 0.815527
0.296324, 0.184476
0.346803, 0.815522
